class,bruises,odor,spore_print_color,population,habitat,mushroom_ID,gillID,capID,veilID,stalkID
e,t,n,k,v,d,efyetnfcbptbsswwpwopkvd,fcbp,fye,pwop,tbssww
e,t,n,n,y,d,efyntnfcbwtbssggpwopnyd,fcbw,fyn,pwop,tbssgg
e,t,n,k,v,d,exfntnfcbwtbssgppwopkvd,fcbw,xfn,pwop,tbssgp
p,f,f,h,v,d,pfygfffcbgebkkpbpwolhvd,fcbg,fyg,pwol,ebkkpb
e,t,n,n,v,d,efygtnfcbutbssgwpwopnvd,fcbu,fyg,pwop,tbssgw
e,t,n,k,y,d,effetnfcbwtbsspwpwopkyd,fcbw,ffe,pwop,tbsspw
e,t,n,n,v,d,efyntnfcbptbsspppwopnvd,fcbp,fyn,pwop,tbsspp
e,t,n,n,y,d,exygtnfcbptbsspwpwopnyd,fcbp,xyg,pwop,tbsspw
e,t,n,k,v,d,exyntnfcbwtbssgwpwopkvd,fcbw,xyn,pwop,tbssgw
p,f,f,h,v,d,pxfgfffcbpebkkbbpwolhvd,fcbp,xfg,pwol,ebkkbb
p,f,c,n,v,d,pxswfcfwngebsswwpwopnvd,fwng,xsw,pwop,ebssww
p,f,f,h,v,p,pffyfffcbgebkknbpwolhvp,fcbg,ffy,pwol,ebkknb
e,t,n,n,v,d,efyntnfcbutbsspgpwopnvd,fcbu,fyn,pwop,tbsspg
e,t,n,k,y,d,efyetnfcbptbsspgpwopkyd,fcbp,fye,pwop,tbsspg
e,t,n,n,y,d,effetnfcbutbsspgpwopnyd,fcbu,ffe,pwop,tbsspg
e,t,n,n,y,d,effetnfcbwtbsspppwopnyd,fcbw,ffe,pwop,tbsspp
e,t,n,n,v,d,efyetnfcbwtbssgppwopnvd,fcbw,fye,pwop,tbssgp
e,t,n,k,y,d,efyntnfcbntbssggpwopkyd,fcbn,fyn,pwop,tbssgg
e,t,n,k,v,d,efyetnfcbntbsswgpwopkvd,fcbn,fye,pwop,tbsswg
p,f,f,h,y,g,pxygfffcbhebkknnpwolhyg,fcbh,xyg,pwol,ebkknn
e,t,n,n,y,d,efyetnfcbwtbsspppwopnyd,fcbw,fye,pwop,tbsspp
e,t,n,n,y,d,efyntnfcbptbsswwpwopnyd,fcbp,fyn,pwop,tbssww
p,f,f,h,v,d,pxfgfffcbpebkkpnpwolhvd,fcbp,xfg,pwol,ebkkpn
p,f,c,k,s,d,pxfwfcfwnpebsswwpwopksd,fwnp,xfw,pwop,ebssww
p,f,c,k,v,d,pxfgfcfwnpebsswwpwopkvd,fwnp,xfg,pwop,ebssww
e,t,n,n,y,d,exyntnfcbutbsswgpwopnyd,fcbu,xyn,pwop,tbsswg
p,f,f,h,v,p,pffyfffcbhebkkpppwolhvp,fcbh,ffy,pwol,ebkkpp
p,f,c,n,v,d,pxsgfcfwnnebsswwpwopnvd,fwnn,xsg,pwop,ebssww
e,t,n,n,v,d,efyetnfcbwtbssgwpwopnvd,fcbw,fye,pwop,tbssgw
e,t,n,n,y,d,efyetnfcbutbsswwpwopnyd,fcbu,fye,pwop,tbssww
e,t,n,k,v,d,effetnfcbptbssgppwopkvd,fcbp,ffe,pwop,tbssgp
p,f,f,h,v,d,pxfyfffcbpebkkbnpwolhvd,fcbp,xfy,pwol,ebkkbn
e,t,n,n,v,d,efyntnfcbutbssggpwopnvd,fcbu,fyn,pwop,tbssgg
e,t,n,n,v,d,effetnfcbwtbsswwpwopnvd,fcbw,ffe,pwop,tbssww
e,t,n,n,v,d,efyetnfcbutbsspwpwopnvd,fcbu,fye,pwop,tbsspw
p,f,f,h,v,p,pxfyfffcbpebkkpppwolhvp,fcbp,xfy,pwol,ebkkpp
p,f,c,n,v,d,pxfgfcfcnnebsswwpwopnvd,fcnn,xfg,pwop,ebssww
e,t,n,k,v,d,effetnfcbutbsswppwopkvd,fcbu,ffe,pwop,tbsswp
p,f,c,n,s,d,pxsgfcfcngebsswwpwopnsd,fcng,xsg,pwop,ebssww
p,f,c,n,v,d,pxfwfcfcnuebsswwpwopnvd,fcnu,xfw,pwop,ebssww
p,f,f,h,y,g,pxfgfffcbhebkkpbpwolhyg,fcbh,xfg,pwol,ebkkpb
e,t,n,n,v,d,efygtnfcbntbsswppwopnvd,fcbn,fyg,pwop,tbsswp
e,t,n,k,v,d,effetnfcbntbssggpwopkvd,fcbn,ffe,pwop,tbssgg
p,f,f,h,y,p,pffyfffcbpebkkbppwolhyp,fcbp,ffy,pwol,ebkkbp
e,t,n,k,y,d,effetnfcbutbssgwpwopkyd,fcbu,ffe,pwop,tbssgw
e,t,n,n,v,d,efyetnfcbwtbsswppwopnvd,fcbw,fye,pwop,tbsswp
e,t,n,n,v,d,effgtnfcbutbsspwpwopnvd,fcbu,ffg,pwop,tbsspw
e,t,n,n,y,d,efyetnfcbntbssgwpwopnyd,fcbn,fye,pwop,tbssgw
e,t,n,k,v,d,effgtnfcbutbsswppwopkvd,fcbu,ffg,pwop,tbsswp
e,t,n,k,y,d,efyntnfcbutbsswppwopkyd,fcbu,fyn,pwop,tbsswp
e,t,n,k,v,d,efyetnfcbwtbsspwpwopkvd,fcbw,fye,pwop,tbsspw
e,t,n,n,v,d,efyntnfcbwtbssggpwopnvd,fcbw,fyn,pwop,tbssgg
e,t,n,n,y,d,effetnfcbntbsspppwopnyd,fcbn,ffe,pwop,tbsspp
e,t,n,n,y,d,efyetnfcbwtbsswppwopnyd,fcbw,fye,pwop,tbsswp
e,t,n,k,y,d,effgtnfcbwtbsswgpwopkyd,fcbw,ffg,pwop,tbsswg
e,t,n,n,y,d,exfgtnfcbptbsspwpwopnyd,fcbp,xfg,pwop,tbsspw
e,t,n,n,y,d,efyntnfcbptbsswppwopnyd,fcbp,fyn,pwop,tbsswp
e,t,n,n,v,d,efyntnfcbptbssgppwopnvd,fcbp,fyn,pwop,tbssgp
e,t,n,k,y,d,exfetnfcbntbssgwpwopkyd,fcbn,xfe,pwop,tbssgw
e,t,n,k,y,d,effntnfcbptbsswppwopkyd,fcbp,ffn,pwop,tbsswp
p,f,f,h,y,p,pxfgfffcbhebkknnpwolhyp,fcbh,xfg,pwol,ebkknn
e,t,n,n,y,d,efyetnfcbptbsswppwopnyd,fcbp,fye,pwop,tbsswp
e,t,n,k,y,d,exygtnfcbntbsswgpwopkyd,fcbn,xyg,pwop,tbsswg
e,t,n,n,v,d,efyntnfcbwtbsspppwopnvd,fcbw,fyn,pwop,tbsspp
e,t,n,k,y,d,efyntnfcbwtbssgppwopkyd,fcbw,fyn,pwop,tbssgp
e,t,n,n,y,d,efygtnfcbwtbsspgpwopnyd,fcbw,fyg,pwop,tbsspg
p,f,f,h,v,d,pxfgfffcbhebkkpnpwolhvd,fcbh,xfg,pwol,ebkkpn
e,t,n,n,v,d,effetnfcbwtbsspwpwopnvd,fcbw,ffe,pwop,tbsspw
p,f,f,h,v,d,pffgfffcbgebkkpbpwolhvd,fcbg,ffg,pwol,ebkkpb
e,t,n,n,y,d,efygtnfcbutbsspppwopnyd,fcbu,fyg,pwop,tbsspp
e,t,n,n,v,d,efygtnfcbntbssggpwopnvd,fcbn,fyg,pwop,tbssgg
e,t,n,k,y,d,effgtnfcbutbsspwpwopkyd,fcbu,ffg,pwop,tbsspw
p,f,f,h,v,p,pffyfffcbhebkkpbpwolhvp,fcbh,ffy,pwol,ebkkpb
e,t,n,n,v,d,exyntnfcbntbssgwpwopnvd,fcbn,xyn,pwop,tbssgw
e,t,n,n,y,d,efygtnfcbptbssggpwopnyd,fcbp,fyg,pwop,tbssgg
p,f,f,h,v,d,pffgfffcbhebkkbnpwolhvd,fcbh,ffg,pwol,ebkkbn
e,t,n,k,v,d,efyntnfcbwtbssgwpwopkvd,fcbw,fyn,pwop,tbssgw
p,f,c,k,s,d,pxfgfcfwnuebsswwpwopksd,fwnu,xfg,pwop,ebssww
e,t,n,n,y,d,efyetnfcbwtbsspwpwopnyd,fcbw,fye,pwop,tbsspw
p,f,c,k,s,d,pxswfcfwngebsswwpwopksd,fwng,xsw,pwop,ebssww
e,t,n,k,v,d,efyntnfcbntbsswppwopkvd,fcbn,fyn,pwop,tbsswp
p,f,c,n,v,d,pxswfcfcnnebsswwpwopnvd,fcnn,xsw,pwop,ebssww
e,t,n,n,y,d,efyetnfcbptbsspppwopnyd,fcbp,fye,pwop,tbsspp
e,t,n,n,v,d,effgtnfcbutbsswgpwopnvd,fcbu,ffg,pwop,tbsswg
e,t,n,k,y,d,effetnfcbptbsspwpwopkyd,fcbp,ffe,pwop,tbsspw
e,t,n,n,y,d,efyetnfcbwtbssgwpwopnyd,fcbw,fye,pwop,tbssgw
p,f,c,k,s,d,pxsgfcfcnpebsswwpwopksd,fcnp,xsg,pwop,ebssww
e,t,n,k,y,d,efyetnfcbntbsspwpwopkyd,fcbn,fye,pwop,tbsspw
e,t,n,k,v,d,efyetnfcbntbssggpwopkvd,fcbn,fye,pwop,tbssgg
p,f,c,k,v,d,pxfpfcfwnnebsswwpwopkvd,fwnn,xfp,pwop,ebssww
e,t,n,k,y,d,effetnfcbutbsspppwopkyd,fcbu,ffe,pwop,tbsspp
p,f,c,n,v,d,pxspfcfcnuebsswwpwopnvd,fcnu,xsp,pwop,ebssww
e,t,n,k,y,d,effetnfcbwtbsspgpwopkyd,fcbw,ffe,pwop,tbsspg
p,f,f,h,y,g,pffgfffcbgebkkbppwolhyg,fcbg,ffg,pwol,ebkkbp
e,t,n,n,y,d,efygtnfcbptbssgppwopnyd,fcbp,fyg,pwop,tbssgp
p,f,f,h,y,g,pxfgfffcbhebkknppwolhyg,fcbh,xfg,pwol,ebkknp
e,t,n,k,v,d,efyntnfcbntbsspppwopkvd,fcbn,fyn,pwop,tbsspp
e,t,n,n,v,d,efyetnfcbutbsspppwopnvd,fcbu,fye,pwop,tbsspp
e,t,n,k,v,d,efyntnfcbutbsspppwopkvd,fcbu,fyn,pwop,tbsspp
p,f,c,k,s,d,pxspfcfwngebsswwpwopksd,fwng,xsp,pwop,ebssww
p,f,f,h,y,p,pxygfffcbhebkknppwolhyp,fcbh,xyg,pwol,ebkknp
e,t,n,n,v,d,effetnfcbptbssgppwopnvd,fcbp,ffe,pwop,tbssgp
e,t,n,k,v,d,effgtnfcbwtbsswwpwopkvd,fcbw,ffg,pwop,tbssww
e,t,n,k,v,d,efygtnfcbntbsswwpwopkvd,fcbn,fyg,pwop,tbssww
e,t,n,n,y,d,efyetnfcbptbssgwpwopnyd,fcbp,fye,pwop,tbssgw
e,t,n,k,v,d,efyetnfcbutbsswwpwopkvd,fcbu,fye,pwop,tbssww
e,t,n,n,y,d,exfgtnfcbntbsswppwopnyd,fcbn,xfg,pwop,tbsswp
p,f,f,h,y,d,pxfgfffcbgebkknppwolhyd,fcbg,xfg,pwol,ebkknp
e,t,n,n,y,d,exyntnfcbutbssgppwopnyd,fcbu,xyn,pwop,tbssgp
e,t,n,k,y,d,efyetnfcbutbsswppwopkyd,fcbu,fye,pwop,tbsswp
e,t,n,k,y,d,effetnfcbntbsspwpwopkyd,fcbn,ffe,pwop,tbsspw
p,f,c,k,v,d,pxfwfcfcnnebsswwpwopkvd,fcnn,xfw,pwop,ebssww
e,t,n,k,y,d,efyetnfcbptbssgppwopkyd,fcbp,fye,pwop,tbssgp
e,t,n,n,y,d,efygtnfcbptbsswwpwopnyd,fcbp,fyg,pwop,tbssww
p,f,f,h,y,g,pxfgfffcbpebkknbpwolhyg,fcbp,xfg,pwol,ebkknb
e,t,n,n,y,d,efygtnfcbntbsspwpwopnyd,fcbn,fyg,pwop,tbsspw
p,f,c,k,v,d,pxswfcfwnnebsswwpwopkvd,fwnn,xsw,pwop,ebssww
e,t,n,k,v,d,effetnfcbntbsspppwopkvd,fcbn,ffe,pwop,tbsspp
p,f,c,k,s,d,pxswfcfcnnebsswwpwopksd,fcnn,xsw,pwop,ebssww
p,f,f,h,v,d,pxfgfffcbgebkkpppwolhvd,fcbg,xfg,pwol,ebkkpp
p,f,f,h,y,d,pxfgfffcbhebkkbppwolhyd,fcbh,xfg,pwol,ebkkbp
e,t,n,n,v,d,efygtnfcbutbssggpwopnvd,fcbu,fyg,pwop,tbssgg
e,t,n,n,v,d,efygtnfcbptbsswgpwopnvd,fcbp,fyg,pwop,tbsswg
e,t,n,n,y,d,efyetnfcbptbsspwpwopnyd,fcbp,fye,pwop,tbsspw
e,t,n,k,y,d,efyetnfcbptbsswgpwopkyd,fcbp,fye,pwop,tbsswg
p,f,f,h,v,p,pxfgfffcbhebkkbnpwolhvp,fcbh,xfg,pwol,ebkkbn
e,t,n,n,y,d,effetnfcbutbsspwpwopnyd,fcbu,ffe,pwop,tbsspw
e,t,n,k,y,d,effetnfcbntbssgppwopkyd,fcbn,ffe,pwop,tbssgp
p,f,f,h,v,g,pxygfffcbgebkknnpwolhvg,fcbg,xyg,pwol,ebkknn
e,t,n,k,y,d,effetnfcbutbsswgpwopkyd,fcbu,ffe,pwop,tbsswg
p,f,c,n,s,d,pxfgfcfwnpebsswwpwopnsd,fwnp,xfg,pwop,ebssww
e,t,n,k,y,d,efygtnfcbutbssgwpwopkyd,fcbu,fyg,pwop,tbssgw
e,t,n,n,y,d,efyetnfcbwtbssggpwopnyd,fcbw,fye,pwop,tbssgg
e,t,n,n,y,d,efyetnfcbntbsspwpwopnyd,fcbn,fye,pwop,tbsspw
e,t,n,k,y,d,efygtnfcbwtbsswppwopkyd,fcbw,fyg,pwop,tbsswp
e,t,n,n,y,d,exfetnfcbntbsswwpwopnyd,fcbn,xfe,pwop,tbssww
e,t,n,k,y,d,efygtnfcbutbsspwpwopkyd,fcbu,fyg,pwop,tbsspw
p,f,c,k,s,d,pxspfcfcnpebsswwpwopksd,fcnp,xsp,pwop,ebssww
e,t,n,n,v,d,efyntnfcbutbsswppwopnvd,fcbu,fyn,pwop,tbsswp
p,f,f,h,y,g,pxfgfffcbpebkkbnpwolhyg,fcbp,xfg,pwol,ebkkbn
e,t,n,k,v,d,efyetnfcbntbsswppwopkvd,fcbn,fye,pwop,tbsswp
e,t,n,n,v,d,efygtnfcbwtbssgwpwopnvd,fcbw,fyg,pwop,tbssgw
e,t,n,n,v,d,effetnfcbntbsspgpwopnvd,fcbn,ffe,pwop,tbsspg
p,f,c,n,v,d,pxswfcfwnuebsswwpwopnvd,fwnu,xsw,pwop,ebssww
p,f,c,n,v,d,pxfwfcfwnnebsswwpwopnvd,fwnn,xfw,pwop,ebssww
e,t,n,n,v,d,exyntnfcbntbsswwpwopnvd,fcbn,xyn,pwop,tbssww
e,t,n,k,v,d,effetnfcbwtbsspgpwopkvd,fcbw,ffe,pwop,tbsspg
e,t,n,k,v,d,efyetnfcbwtbssgppwopkvd,fcbw,fye,pwop,tbssgp
e,t,n,n,y,d,exygtnfcbutbssgppwopnyd,fcbu,xyg,pwop,tbssgp
p,f,f,h,v,d,pxfgfffcbpebkknppwolhvd,fcbp,xfg,pwol,ebkknp
p,f,c,k,v,d,pxfwfcfwnnebsswwpwopkvd,fwnn,xfw,pwop,ebssww
e,t,n,k,y,d,efyntnfcbwtbsswwpwopkyd,fcbw,fyn,pwop,tbssww
e,t,n,k,v,d,effetnfcbwtbssggpwopkvd,fcbw,ffe,pwop,tbssgg
p,f,c,k,v,d,pxfwfcfwnuebsswwpwopkvd,fwnu,xfw,pwop,ebssww
p,f,c,k,s,d,pxsgfcfwnpebsswwpwopksd,fwnp,xsg,pwop,ebssww
e,t,n,k,v,d,exyetnfcbptbsspppwopkvd,fcbp,xye,pwop,tbsspp
p,f,f,h,v,d,pxfgfffcbhebkkbppwolhvd,fcbh,xfg,pwol,ebkkbp
p,f,c,n,v,d,pxfgfcfcnpebsswwpwopnvd,fcnp,xfg,pwop,ebssww
p,f,f,h,v,d,pxfgfffcbhebkknppwolhvd,fcbh,xfg,pwol,ebkknp
p,f,c,n,v,d,pxsgfcfcnnebsswwpwopnvd,fcnn,xsg,pwop,ebssww
e,t,n,k,v,d,exfgtnfcbwtbsspgpwopkvd,fcbw,xfg,pwop,tbsspg
p,f,c,k,s,d,pxfpfcfcnuebsswwpwopksd,fcnu,xfp,pwop,ebssww
e,t,n,n,v,d,effetnfcbntbssgppwopnvd,fcbn,ffe,pwop,tbssgp
p,f,c,k,v,d,pxspfcfcnnebsswwpwopkvd,fcnn,xsp,pwop,ebssww
p,f,c,k,s,d,pxfgfcfwnpebsswwpwopksd,fwnp,xfg,pwop,ebssww
e,t,n,k,y,d,efyetnfcbptbssggpwopkyd,fcbp,fye,pwop,tbssgg
p,f,c,k,s,d,pxfgfcfcnnebsswwpwopksd,fcnn,xfg,pwop,ebssww
p,f,c,k,v,d,pxsgfcfwnnebsswwpwopkvd,fwnn,xsg,pwop,ebssww
e,t,n,n,y,d,efygtnfcbutbsswgpwopnyd,fcbu,fyg,pwop,tbsswg
e,t,n,n,y,d,efyntnfcbutbssgwpwopnyd,fcbu,fyn,pwop,tbssgw
p,f,c,n,s,d,pxfgfcfwngebsswwpwopnsd,fwng,xfg,pwop,ebssww
e,t,n,k,v,d,effetnfcbptbsswgpwopkvd,fcbp,ffe,pwop,tbsswg
p,f,c,n,s,d,pxswfcfcnnebsswwpwopnsd,fcnn,xsw,pwop,ebssww
e,t,n,k,v,d,efyntnfcbwtbssggpwopkvd,fcbw,fyn,pwop,tbssgg
p,f,f,h,v,d,pxfgfffcbhebkknbpwolhvd,fcbh,xfg,pwol,ebkknb
p,f,f,h,y,g,pfygfffcbgebkkbbpwolhyg,fcbg,fyg,pwol,ebkkbb
e,t,n,k,v,d,efygtnfcbntbsspgpwopkvd,fcbn,fyg,pwop,tbsspg
p,f,f,h,v,g,pxfgfffcbgebkknbpwolhvg,fcbg,xfg,pwol,ebkknb
e,t,n,n,v,d,efygtnfcbptbssgwpwopnvd,fcbp,fyg,pwop,tbssgw
p,f,f,h,y,g,pxfgfffcbgebkknnpwolhyg,fcbg,xfg,pwol,ebkknn
p,f,f,h,y,p,pffgfffcbpebkknppwolhyp,fcbp,ffg,pwol,ebkknp
e,t,n,k,v,d,effetnfcbntbsswwpwopkvd,fcbn,ffe,pwop,tbssww
e,t,n,k,v,d,effgtnfcbwtbssggpwopkvd,fcbw,ffg,pwop,tbssgg
p,f,c,n,v,d,pxfwfcfcnpebsswwpwopnvd,fcnp,xfw,pwop,ebssww
e,t,n,n,y,d,effgtnfcbntbsswwpwopnyd,fcbn,ffg,pwop,tbssww
p,f,f,h,y,p,pxfgfffcbpebkkbppwolhyp,fcbp,xfg,pwol,ebkkbp
p,f,f,h,v,d,pxyyfffcbhebkknbpwolhvd,fcbh,xyy,pwol,ebkknb
p,f,f,h,y,p,pfygfffcbpebkknppwolhyp,fcbp,fyg,pwol,ebkknp
p,f,f,h,v,g,pxfyfffcbpebkkpbpwolhvg,fcbp,xfy,pwol,ebkkpb
p,f,c,n,v,d,pxfwfcfwngebsswwpwopnvd,fwng,xfw,pwop,ebssww
p,f,f,h,y,d,pxyyfffcbhebkkbnpwolhyd,fcbh,xyy,pwol,ebkkbn
p,f,f,h,v,d,pxyyfffcbgebkkbppwolhvd,fcbg,xyy,pwol,ebkkbp
p,f,f,h,v,p,pxfyfffcbhebkknnpwolhvp,fcbh,xfy,pwol,ebkknn
p,f,f,h,v,d,pffyfffcbhebkkpnpwolhvd,fcbh,ffy,pwol,ebkkpn
p,f,f,h,y,d,pffyfffcbgebkknnpwolhyd,fcbg,ffy,pwol,ebkknn
e,t,n,k,y,d,efygtnfcbntbsswgpwopkyd,fcbn,fyg,pwop,tbsswg
p,f,f,h,y,g,pxygfffcbgebkkbnpwolhyg,fcbg,xyg,pwol,ebkkbn
p,f,f,h,y,p,pffyfffcbpebkknbpwolhyp,fcbp,ffy,pwol,ebkknb
p,f,f,h,y,g,pffyfffcbgebkkpbpwolhyg,fcbg,ffy,pwol,ebkkpb
e,t,n,k,y,d,exfgtnfcbwtbsswwpwopkyd,fcbw,xfg,pwop,tbssww
e,t,n,n,v,d,efyntnfcbntbsswgpwopnvd,fcbn,fyn,pwop,tbsswg
e,t,n,n,v,d,efyetnfcbntbsswppwopnvd,fcbn,fye,pwop,tbsswp
p,f,f,h,v,g,pxyyfffcbhebkknppwolhvg,fcbh,xyy,pwol,ebkknp
p,f,f,h,v,g,pfygfffcbgebkkbbpwolhvg,fcbg,fyg,pwol,ebkkbb
p,f,f,h,v,d,pfygfffcbhebkknbpwolhvd,fcbh,fyg,pwol,ebkknb
e,t,n,k,y,d,efyetnfcbwtbsspwpwopkyd,fcbw,fye,pwop,tbsspw
p,f,f,h,v,g,pfygfffcbpebkknbpwolhvg,fcbp,fyg,pwol,ebkknb
e,t,n,k,v,d,effetnfcbntbssgwpwopkvd,fcbn,ffe,pwop,tbssgw
e,t,n,k,v,d,effgtnfcbptbssgwpwopkvd,fcbp,ffg,pwop,tbssgw
e,t,n,n,v,d,effgtnfcbwtbssgppwopnvd,fcbw,ffg,pwop,tbssgp
p,f,f,h,y,d,pxfgfffcbpebkkbbpwolhyd,fcbp,xfg,pwol,ebkkbb
p,f,f,h,y,g,pxyyfffcbpebkkbbpwolhyg,fcbp,xyy,pwol,ebkkbb
p,f,f,h,y,g,pffyfffcbhebkkbnpwolhyg,fcbh,ffy,pwol,ebkkbn
e,t,n,n,v,d,efyetnfcbptbssgppwopnvd,fcbp,fye,pwop,tbssgp
p,f,f,h,y,d,pxfyfffcbhebkkpnpwolhyd,fcbh,xfy,pwol,ebkkpn
p,f,f,h,y,p,pfygfffcbhebkkpbpwolhyp,fcbh,fyg,pwol,ebkkpb
p,f,f,h,v,g,pffyfffcbgebkkpppwolhvg,fcbg,ffy,pwol,ebkkpp
p,f,f,h,v,d,pfyyfffcbgebkkpbpwolhvd,fcbg,fyy,pwol,ebkkpb
p,f,f,h,y,p,pxygfffcbpebkknnpwolhyp,fcbp,xyg,pwol,ebkknn
p,f,f,h,v,p,pffyfffcbhebkkbbpwolhvp,fcbh,ffy,pwol,ebkkbb
p,f,c,n,s,d,pxspfcfcngebsswwpwopnsd,fcng,xsp,pwop,ebssww
p,f,f,h,v,g,pxyyfffcbpebkknnpwolhvg,fcbp,xyy,pwol,ebkknn
e,t,n,k,v,d,effetnfcbutbssggpwopkvd,fcbu,ffe,pwop,tbssgg
e,t,n,k,y,d,efyetnfcbntbssgppwopkyd,fcbn,fye,pwop,tbssgp
p,f,c,n,v,d,pxfpfcfcnnebsswwpwopnvd,fcnn,xfp,pwop,ebssww
p,f,f,h,v,g,pxfyfffcbhebkkbbpwolhvg,fcbh,xfy,pwol,ebkkbb
p,f,f,h,v,g,pfygfffcbpebkkbppwolhvg,fcbp,fyg,pwol,ebkkbp
e,t,n,k,y,d,exygtnfcbptbsswppwopkyd,fcbp,xyg,pwop,tbsswp
e,t,n,n,y,d,effetnfcbptbsswgpwopnyd,fcbp,ffe,pwop,tbsswg
p,f,f,h,v,d,pfygfffcbpebkkbbpwolhvd,fcbp,fyg,pwol,ebkkbb
e,t,n,n,v,d,efygtnfcbutbsswgpwopnvd,fcbu,fyg,pwop,tbsswg
p,f,f,h,v,d,pxfyfffcbgebkknppwolhvd,fcbg,xfy,pwol,ebkknp
p,f,f,h,y,g,pfygfffcbgebkknnpwolhyg,fcbg,fyg,pwol,ebkknn
e,t,n,n,v,d,effetnfcbptbssggpwopnvd,fcbp,ffe,pwop,tbssgg
p,f,f,h,v,g,pxyyfffcbhebkknnpwolhvg,fcbh,xyy,pwol,ebkknn
p,f,f,h,y,g,pffyfffcbgebkknbpwolhyg,fcbg,ffy,pwol,ebkknb
p,f,f,h,v,g,pxyyfffcbpebkkpppwolhvg,fcbp,xyy,pwol,ebkkpp
p,f,f,h,y,g,pffgfffcbgebkkpbpwolhyg,fcbg,ffg,pwol,ebkkpb
p,f,c,n,s,d,pxspfcfwnnebsswwpwopnsd,fwnn,xsp,pwop,ebssww
p,f,c,k,s,d,pxfgfcfcngebsswwpwopksd,fcng,xfg,pwop,ebssww
p,f,f,h,v,p,pxygfffcbgebkkbppwolhvp,fcbg,xyg,pwol,ebkkbp
p,f,f,h,y,p,pxyyfffcbhebkkbppwolhyp,fcbh,xyy,pwol,ebkkbp
p,f,f,h,v,d,pffgfffcbhebkkpnpwolhvd,fcbh,ffg,pwol,ebkkpn
e,t,n,n,v,d,efygtnfcbutbsswwpwopnvd,fcbu,fyg,pwop,tbssww
p,t,f,h,v,u,pxsgtffcbwtbfswwpwophvu,fcbw,xsg,pwop,tbfsww
p,f,f,h,y,d,pxyyfffcbgebkkpbpwolhyd,fcbg,xyy,pwol,ebkkpb
e,t,n,k,v,d,effgtnfcbwtbsspppwopkvd,fcbw,ffg,pwop,tbsspp
p,f,f,h,y,d,pffyfffcbgebkkpbpwolhyd,fcbg,ffy,pwol,ebkkpb
p,f,f,h,y,p,pxygfffcbhebkkbbpwolhyp,fcbh,xyg,pwol,ebkkbb
p,f,f,h,v,p,pffyfffcbgebkkbbpwolhvp,fcbg,ffy,pwol,ebkkbb
p,f,f,h,y,g,pxygfffcbhebkkbnpwolhyg,fcbh,xyg,pwol,ebkkbn
p,f,f,h,y,g,pfygfffcbhebkkbppwolhyg,fcbh,fyg,pwol,ebkkbp
p,f,f,h,y,p,pfyyfffcbhebkknbpwolhyp,fcbh,fyy,pwol,ebkknb
p,f,f,h,y,p,pxfyfffcbpebkkpnpwolhyp,fcbp,xfy,pwol,ebkkpn
p,f,c,k,v,d,pxswfcfcngebsswwpwopkvd,fcng,xsw,pwop,ebssww
p,f,f,h,v,p,pxygfffcbgebkkbnpwolhvp,fcbg,xyg,pwol,ebkkbn
p,f,f,h,y,p,pxfgfffcbpebkkbbpwolhyp,fcbp,xfg,pwol,ebkkbb
e,t,n,n,v,d,efyntnfcbutbsspppwopnvd,fcbu,fyn,pwop,tbsspp
e,t,n,k,v,d,effgtnfcbwtbsspwpwopkvd,fcbw,ffg,pwop,tbsspw
p,f,f,h,y,p,pxfyfffcbgebkknbpwolhyp,fcbg,xfy,pwol,ebkknb
p,f,c,n,s,d,pxspfcfcnuebsswwpwopnsd,fcnu,xsp,pwop,ebssww
p,f,f,h,v,g,pffgfffcbpebkknnpwolhvg,fcbp,ffg,pwol,ebkknn
p,f,f,h,v,g,pxfgfffcbhebkkbbpwolhvg,fcbh,xfg,pwol,ebkkbb
p,f,c,k,v,d,pxswfcfcnuebsswwpwopkvd,fcnu,xsw,pwop,ebssww
e,t,n,n,v,d,effetnfcbwtbsswppwopnvd,fcbw,ffe,pwop,tbsswp
p,f,f,h,v,g,pfygfffcbpebkkbnpwolhvg,fcbp,fyg,pwol,ebkkbn
p,f,c,k,v,d,pxfpfcfwnpebsswwpwopkvd,fwnp,xfp,pwop,ebssww
p,t,f,h,v,g,pfswtffcbptbfswwpwophvg,fcbp,fsw,pwop,tbfsww
p,f,f,h,v,p,pxyyfffcbpebkknnpwolhvp,fcbp,xyy,pwol,ebkknn
e,t,n,w,c,w,exybtnfcbee?ssewpwtewcw,fcbe,xyb,pwte,e?ssew
p,f,f,h,y,g,pffgfffcbgebkknppwolhyg,fcbg,ffg,pwol,ebkknp
p,f,f,h,y,g,pxfgfffcbpebkkpnpwolhyg,fcbp,xfg,pwol,ebkkpn
p,f,f,h,y,g,pxfyfffcbhebkknbpwolhyg,fcbh,xfy,pwol,ebkknb
p,f,f,h,y,g,pffyfffcbhebkkpppwolhyg,fcbh,ffy,pwol,ebkkpp
e,t,n,n,y,d,effgtnfcbutbsspgpwopnyd,fcbu,ffg,pwop,tbsspg
p,f,f,h,v,d,pxfyfffcbhebkkpppwolhvd,fcbh,xfy,pwol,ebkkpp
p,f,f,h,v,d,pxygfffcbhebkkpppwolhvd,fcbh,xyg,pwol,ebkkpp
p,f,f,h,y,g,pffgfffcbpebkknnpwolhyg,fcbp,ffg,pwol,ebkknn
